id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,close_approach_date,velocity_km_s,miss_distance_km
3740038,(2016 AE165),21.73,0.1198270801,0.2679414966,2024-02-14,8.2125143599,32166426.386692322
3740956,(2016 BA39),21.29,0.1467421834,0.3281254972,2024-02-14,18.0298922664,59700074.19055663
3773927,(2017 FU158),18.87,0.4472547654,1.0000920588,2024-02-14,13.0290615456,55116038.483319236
3799303,(2018 CY2),22.45,0.086011194,0.1923268766,2024-02-14,15.2058158472,8407156.763627427
54128184,(2021 EA),28.11,0.0063468024,0.0141918816,2024-02-14,17.1321198165,40622102.541652376
54177988,(2021 PK1),25.95,0.0171614894,0.0383742569,2024-02-14,8.8830239757,53117352.552070575
54246616,(2022 CK6),26.58,0.012839703,0.0287104486,2024-02-14,12.0714617745,23009424.795723498
54389194,(2023 SG7),23.65,0.0494942761,0.1106725658,2024-02-14,13.5976545679,73119184.74137081
54390629,(2023 TC),26.49,0.0133830462,0.029925401,2024-02-14,6.1882407861,34745208.920906564
54423312,(2024 BR4),21.39,0.1401376972,0.3133574171,2024-02-14,12.463624936,4600323.923322994
54423948,(2024 CD1),26.43,0.0137579896,0.0307638,2024-02-14,12.2986502543,3781125.0596962
54424573,(2024 CL1),25.82,0.0182202771,0.0407417781,2024-02-14,14.2543551029,1293290.251352718
54425755,(2024 CU1),26.72,0.0120380177,0.0269178258,2024-02-14,10.8111054804,584946.640709916
54426462,(2024 CK3),24.74,0.0299609084,0.0669946278,2024-02-14,7.7779221336,6720948.185432893
54426890,(2024 CR6),27.95,0.006832112,0.0152770668,2024-02-14,21.8566624725,420087.229846339
54427458,(2024 DJ),25.15,0.0248058993,0.0554676771,2024-02-14,18.7670355697,8715353.358671717
54427948,(2024 DC1),26.72,0.0120380177,0.0269178258,2024-02-14,6.9710123685,6562338.135829844
54429271,(2024 DX1),22.51,0.0836671502,0.1870854353,2024-02-14,12.4166419728,44899122.459752964
54431586,(2024 FR1),21.7,0.1214940408,0.2716689341,2024-02-14,14.6948533648,15860722.998239524
2505093,505093 (2011 VQ5),20.2,0.2424124811,0.5420507863,2024-02-13,2.4104282616,53716483.045548375
3063823,(2000 WP19),22.7,0.0766575574,0.1714115092,2024-02-13,10.7760890124,23666921.795769018
3384028,(2007 RX8),24.53,0.0330031183,0.0737972161,2024-02-13,6.9922696305,48762731.985181266
3451019,(2009 EF3),21.57,0.1289896833,0.2884297004,2024-02-13,11.7484951148,29762717.656307387
3713947,(2015 FB34),23.9,0.04411182,0.0986370281,2024-02-13,16.6676906051,57278519.062591749
3796304,(2017 YV8),27.3,0.0092162655,0.0206081961,2024-02-13,6.047397932,21967364.689393106
3797909,(2018 BO5),26.3,0.0146067964,0.0326617897,2024-02-13,8.9761518628,58657252.331872198
3879296,(2019 UO2),25.8,0.0183888672,0.0411187571,2024-02-13,14.181490697,55386732.822167049
3989097,(2020 BR5),25.5,0.0211132445,0.0472106499,2024-02-13,15.4440917641,62878561.045758418
54016307,(2020 FW2),24.1,0.040230458,0.0899580388,2024-02-13,16.4999040851,39099162.116738016
54184277,(2021 PQ6),22.95,0.0683211199,0.1527706684,2024-02-13,10.2695012599,42394180.626342224
2612197,612197 (2000 WP19),22.93,0.0689532874,0.154184238,2024-02-13,10.7760869275,23666922.394160498
54336908,(2022 YL5),24.19,0.0385971268,0.0863057993,2024-02-13,6.2413299038,34549951.133100265
54419022,(2024 AX),22.87,0.0708851033,0.1585039096,2024-02-13,8.8741142756,15069548.572875996
54419492,(2024 AX1),23.86,0.04493192,0.1004708274,2024-02-13,5.2956291619,15174038.930164459
54423686,(2024 AZ10),22.54,0.0825191939,0.1845185269,2024-02-13,20.6715592774,12309847.28149389
54423947,(2024 CB1),24.15,0.039314701,0.0879103439,2024-02-13,17.5483522014,1465152.5629078
54426075,(2024 CM2),24.13,0.0396784754,0.0887237683,2024-02-13,11.1749473459,23215011.70310203
54426470,(2024 CD4),26.64,0.0124897854,0.0279280092,2024-02-13,6.389695006,1666618.25840485
54426474,(2024 CG4),23.65,0.0494942761,0.1106725658,2024-02-13,18.5570355157,8377251.371505503
54426747,(2024 CO5),24.93,0.0274507982,0.0613818507,2024-02-13,6.8219077722,10417704.639103702
54427162,(2024 CB7),26.03,0.0165407416,0.0369862226,2024-02-13,8.2661921224,1690904.530132769
54427178,(2024 CF8),24.61,0.0318093633,0.0711278987,2024-02-13,4.034070315,28230807.013992513
54427175,(2024 DA),27.41,0.0087610261,0.01959025,2024-02-13,12.5153427093,1216758.628943017
54427187,(2024 CP8),22.68,0.077366861,0.1729975604,2024-02-13,8.8293660909,45354118.472242099
54427297,(2024 DD),27.94,0.0068636476,0.0153475826,2024-02-13,13.2423763409,1324223.380841542
54427456,(2024 DH),26.16,0.0155795524,0.0348369383,2024-02-13,17.6123814593,2756634.190972005
54428350,(2024 DG1),24.49,0.0336166921,0.0751692087,2024-02-13,6.4871574157,16765298.966972527
2665326,665326 (2009 EF3),21.57,0.1289896833,0.2884297004,2024-02-13,11.7484950955,29762717.671267174
2137924,137924 (2000 BD19),17.5,0.8405334021,1.8794898244,2024-02-16,23.6888818034,65043227.414469288
2355046,355046 (2006 SO19),19.67,0.3094246986,0.69189466,2024-02-16,8.7056158569,66939530.418503537
3092138,(1995 FO),20.78,0.185590173,0.4149922428,2024-02-16,8.9170226769,19913642.464720582
3274166,(2005 EL169),22.06,0.102933082,0.2301653685,2024-02-16,5.7822832319,45181646.713924424
3743895,(2016 CK246),21.75,0.1187284988,0.2654849942,2024-02-16,10.5267834808,20966390.635752485
3769815,(2017 DV34),21.78,0.1170994827,0.2618424035,2024-02-16,14.7163541911,42557801.77075645
3797452,(2018 AL2),24.1,0.040230458,0.0899580388,2024-02-16,4.9341683892,64130870.591241419
54244779,(2022 CB1),26.26,0.014878357,0.0332690178,2024-02-16,19.5547646677,52926209.019844803
54312935,(2022 TW),25.56,0.02053785,0.0459240286,2024-02-16,12.8426092744,43037817.65300841
54327472,(2022 WL),26.07,0.016238839,0.0363111479,2024-02-16,14.9228023452,64479677.757105472
54380572,(2023 RQ1),24.45,0.0342416731,0.0765667087,2024-02-16,16.0402866587,69311910.078717119
54419013,(2024 AO),24.22,0.0380675544,0.0851216393,2024-02-16,7.2948684002,3546069.361579339
54425950,(2024 CA2),24.35,0.0358554334,0.0801751865,2024-02-16,10.737599423,4501715.335408895
54426238,(2024 BZ10),23.63,0.049952241,0.1116966065,2024-02-16,5.7746973998,18019179.858562434
54426740,(2024 CP4),25.36,0.0225193047,0.050354696,2024-02-16,11.6108766501,2175955.188538727
54426748,(2024 CP5),26.02,0.0166170902,0.0371569432,2024-02-16,7.8235112984,6382075.125965338
54426882,(2024 CV5),25.31,0.0230438467,0.0515276076,2024-02-16,6.8359891945,14984025.819283555
54426886,(2024 CK6),26.57,0.0128989683,0.02884297,2024-02-16,8.2271716295,4305107.531544355
54426889,(2024 CT6),29.19,0.0038597127,0.0086305799,2024-02-16,20.9445201263,359648.343985509
54427174,(2024 CC8),25.09,0.0255008688,0.0570216761,2024-02-16,11.8837784856,11298124.396496964
54427299,(2024 DE),27.81,0.0072871041,0.0162944602,2024-02-16,6.2180024067,1964952.703628112
54427941,(2024 DV),26.25,0.0149470324,0.0334225806,2024-02-16,5.6938002573,1317210.427173173
2677781,677781 (2017 DV34),21.74,0.1192765246,0.2667104172,2024-02-16,14.7163541793,42557801.77075645
3578824,(2011 SB16),18.7,0.4836764882,1.0815335068,2024-02-15,25.4666978461,70393139.20087238
3776854,(2017 NR6),22.18,0.0973991073,0.217791025,2024-02-15,8.7263051117,72707285.137587654
3989220,(2020 BV9),26.1,0.0160160338,0.0358129403,2024-02-15,14.6115598829,32264037.620566918
54358249,(2023 JX1),24.71,0.0303777061,0.0679266159,2024-02-15,12.5253640554,56038407.353433873
2621911,621911 (2011 SB16),18.83,0.4555698523,1.0186851583,2024-02-15,25.4666962961,70393136.837226034
54380898,(2023 RS2),24.03,0.0415484643,0.0929051906,2024-02-15,3.4331042677,17525419.387768271
54421647,(2024 BT1),21.26,0.1487835705,0.3326901775,2024-02-15,10.4192192969,23056373.678697291
54423941,(2024 CY),25.43,0.021804944,0.0487573371,2024-02-15,1.7815012902,7654857.244676348
54423949,(2024 CE1),25.6,0.0201629919,0.0450858206,2024-02-15,9.1569773199,4233619.137568307
54426465,(2024 CN3),26.21,0.0152249185,0.0340439527,2024-02-15,9.2169472759,5996790.568992604
54426471,(2024 CE4),27.29,0.0092588058,0.0207033192,2024-02-15,18.6650464161,940130.520501228
54428354,(2024 DK1),27.24,0.0094744711,0.0211855615,2024-02-15,6.8171607464,2068515.03053003
54430240,(2024 EW2),21.99,0.1063053145,0.2377059096,2024-02-15,23.2912160502,7784182.763237547
2375657,375657 (2009 CP5),21.49,0.1338304618,0.2992540101,2024-02-17,20.6344303059,52972068.605928191
3403150,(2008 DC),20.1,0.2538370294,0.5675968529,2024-02-17,10.5372558522,74353512.159126414
3627110,(2013 DB1),26.07,0.016238839,0.0363111479,2024-02-17,4.5999592966,13229480.73959579
3768616,(2017 CO1),23.52,0.052547853,0.1175005715,2024-02-17,23.2183314531,58111403.782636984
3799300,(2018 CV2),25.56,0.02053785,0.0459240286,2024-02-17,15.4803380305,56923688.9668032
3824086,(2018 JH2),23.29,0.0584191154,0.1306291133,2024-02-17,16.0218661596,66850750.096492911
3838888,(2019 EO),23.18,0.0614546821,0.1374168468,2024-02-17,10.9717362538,40436207.097183435
3989285,(2020 BX12),20.63,0.1988634532,0.4446721997,2024-02-17,21.6828150832,50318564.643370396
54099645,(2020 XG4),23.01,0.0664591797,0.1486072436,2024-02-17,13.3477035006,46080481.654959159
54135431,(2021 GV3),25.24,0.0237987955,0.0532157244,2024-02-17,7.6160412165,43177833.3306413
54143420,(2021 JE1),26.68,0.0122618211,0.0274182656,2024-02-17,7.4559899792,44360142.218005616
54248944,(2022 DX4),24.8,0.0291443905,0.0651688382,2024-02-17,5.1346992614,30177610.533951799
54293659,(2022 PW),25.37,0.0224158379,0.0501233372,2024-02-17,18.3265665343,54877244.394270223
54330724,(2022 WA10),26.45,0.0136318556,0.0304817558,2024-02-17,21.0224924452,42085375.018369164
54340429,(2023 BT7),23.58,0.0511157782,0.1142983547,2024-02-17,10.0047413524,55476580.495060551
54341525,(2023 CA2),24.1,0.040230458,0.0899580388,2024-02-17,18.3469926132,29107870.303815733
54422949,(2024 BB3),20.55,0.2063264836,0.4613600429,2024-02-17,22.4510781146,53649126.963615763
54423326,(2024 BJ5),22.52,0.0832827346,0.1862258558,2024-02-17,11.9420897906,14261754.377667587
54426233,(2024 CZ2),25.93,0.0173202827,0.0387293295,2024-02-17,5.6012954344,13497240.521746322
54426750,(2024 CR5),25.55,0.0206326484,0.0461360043,2024-02-17,14.1182434032,6569880.202204616
54426891,(2024 CS6),26.15,0.0156514644,0.0349977383,2024-02-17,6.6691873893,2864413.2479954
54427165,(2024 CF7),29.46,0.0034084347,0.0076214917,2024-02-17,10.6144224834,105880.13646055
54427167,(2024 CS7),25.11,0.0252670754,0.0564988982,2024-02-17,12.8382077932,3137456.961552415
54427937,(2023 RT156),20.81,0.1830437804,0.4092983358,2024-02-17,19.7291663185,41413010.024576676
54427944,(2024 DZ),28.45,0.0054269395,0.0121350055,2024-02-17,7.5870439628,1819648.935767953
2230549,230549 (2003 BH),20.78,0.185590173,0.4149922428,2024-02-12,21.9936645087,70035282.725213944
2337075,337075 (1998 QC1),19.81,0.2901048414,0.648694146,2024-02-12,24.1104974362,48935571.664500419
3471589,(2009 UG),23.5,0.0530340723,0.1185877909,2024-02-12,10.1830166622,57307546.883688679
3787623,(2017 UP2),20.13,0.2503542548,0.5598091321,2024-02-12,15.6727012028,21729455.6363028
3838834,(2019 DM),24.5,0.0334622374,0.0748238376,2024-02-12,20.4518639742,44654906.240785162
3991613,(2020 DK),26.06,0.0163137941,0.0364787526,2024-02-12,9.8696630711,3409278.520350678
54049824,(2020 OM5),19.4,0.3503926411,0.7835017643,2024-02-12,23.8173911156,65042767.715174565
54341442,(2023 CU),27.23,0.0095182033,0.0212833496,2024-02-12,7.5641298057,14265445.98934579
54380897,(2023 RR2),25.05,0.0259749653,0.0580817882,2024-02-12,14.624239838,56157373.42893459
54397129,(2023 UM2),25.15,0.0248058993,0.0554676771,2024-02-12,7.3635641982,55353833.094038992
54403792,(2023 VU3),21.07,0.1623883902,0.3631114793,2024-02-12,19.5141067512,68573570.255085516
54421913,(2024 AN6),19.78,0.2941406018,0.6577183805,2024-02-12,30.6156103431,71254485.364478725
54423325,(2024 BH5),23.83,0.0455569852,0.1018685158,2024-02-12,11.817004908,14012742.694258426
54425949,(2024 CY1),29.23,0.003789265,0.0084730541,2024-02-12,14.5258773843,121464.659125457
54426469,(2024 CC4),27.52,0.0083282735,0.0186225856,2024-02-12,7.7577153893,1758534.196650037
54426745,(2024 CM5),28.34,0.0057089334,0.0127655632,2024-02-12,10.7641080875,140270.173529334
54429766,(2024 DY1),22.12,0.1001278698,0.2238927232,2024-02-12,15.6935458779,32243497.698377835
2523941,523941 (1998 HK49),22.18,0.0973991073,0.217791025,2024-02-11,5.5860624657,21129283.552695338
3447916,(2009 DB1),23.05,0.065246163,0.1458948557,2024-02-11,15.270843015,12581704.235148195
3704153,(2015 BE4),23.7,0.0483676488,0.1081533507,2024-02-11,25.636236405,73160025.40867442
3736497,(2015 XF261),25.25,0.0236894499,0.0529712204,2024-02-11,8.5777210441,46796371.954550916
3787068,(2017 US),26.2,0.0152951935,0.0342010925,2024-02-11,7.8545685031,44026307.450242004
54248949,(2022 EO),29.49,0.0033616692,0.0075169209,2024-02-11,5.5233332191,27943788.211495199
54357208,(2023 HX6),26.02,0.0166170902,0.0371569432,2024-02-11,10.8069612923,63896111.440982259
54423834,(2024 CU),26.4,0.0139493823,0.0311917671,2024-02-11,7.245069977,691534.270377057
54425074,(2024 CO1),20.24,0.2379879547,0.5321572445,2024-02-11,29.1659522644,16555636.34042478
54426466,(2024 CZ3),24.96,0.0270741591,0.0605396602,2024-02-11,9.298628855,1967798.698386353
54426473,(2024 CH4),27.7,0.0076657557,0.0171411509,2024-02-11,24.0099275568,109045.118756992
54429645,(2024 EE1),26.02,0.0166170902,0.0371569432,2024-02-11,5.5962814477,6195852.466075346
